student_id,age,gender,program,prior_gpa,total_logins,avg_session_duration,time_spent_on_materials,num_forum_posts,num_forum_replies,late_submissions,quiz_attempts,quiz_scores_avg,assignment_scores_avg,final_exam_score,text_feature_1,text_feature_2,text_feature_3,text_feature_4,text_feature_5,student_performance
S1522,35,Male,BSc,2.41,127,34.98,6.24,14,10,3,5,87.01,68.97,74.47,0.855,0.428,0.956,0.328,0.756,Fail
S1523,25,Male,Diploma,2.37,122,36.43,29.96,17,10,2,5,43.67,83.95,84.51,0.263,0.336,0.605,0.037,0.211,Fail
S1524,30,Female,Diploma,2.25,140,44.6,12.63,12,8,4,7,79.01,49.97,76.33,0.176,0.328,0.777,0.908,0.013,Pass
S1525,36,Male,BSc,2.28,119,45.56,5.04,11,4,1,8,53.71,55.74,89.38,0.257,0.025,0.861,0.199,0.771,Pass
S1526,20,Other,BSc,3.5,109,28.88,44.11,12,12,0,6,62.95,49.29,91.88,0.033,0.398,0.359,0.329,0.57,Pass
S1527,25,Male,Diploma,2.94,119,30.68,35.22,12,11,0,5,40.13,86.08,73.94,0.391,0.403,0.189,0.415,0.741,Fail
S1528,19,Female,BSc,3.57,132,28.68,9.45,18,14,3,1,57.47,45.85,67.31,0.323,0.857,0.166,0.847,0.616,Pass
S1529,25,Male,BSc,3.49,112,36.83,34.88,16,5,3,9,50.28,69.34,57.37,0.424,0.035,0.127,0.414,0.878,Pass
S1530,30,Female,MSc,3.21,119,32.67,32.52,9,7,5,6,70.24,84.99,62.31,0.957,0.93,0.274,0.257,0.74,Pass
S1531,30,Female,Diploma,3.37,135,54.48,26.3,13,7,2,3,49.49,70.47,54.18,0.941,0.133,0.378,0.836,0.492,Fail
S1532,18,Female,BSc,2.04,118,44.82,23.87,15,10,0,7,90.15,70.52,59.89,0.842,0.117,0.777,0.39,0.693,Fail
S1533,23,Female,BSc,2.62,128,54.93,44.92,19,8,1,4,92.97,43.82,92.98,0.293,0.692,0.702,0.419,0.969,Fail
S1534,36,Female,Diploma,3.28,102,45.46,16.03,9,9,1,3,90.72,86.97,98.07,0.0,0.674,0.909,0.857,0.565,Pass
S1535,33,Other,BSc,2.02,119,58.55,22.92,16,10,2,7,98.91,76.24,55.31,0.896,0.108,0.543,0.981,0.992,Pass
S1536,25,Female,BSc,2.07,124,41.79,19.81,12,7,0,6,94.88,80.05,45.44,0.679,0.168,0.113,0.922,0.881,Pass
S1537,18,Female,MSc,3.7,110,58.18,39.7,24,8,3,4,56.79,85.95,35.47,0.315,0.932,0.131,0.294,0.644,Fail
S1538,33,Male,Diploma,3.37,113,17.91,46.24,18,7,5,8,58.87,73.64,88.59,0.171,0.989,0.223,0.245,0.475,Pass
S1539,26,Male,BSc,2.53,117,12.62,43.24,8,12,1,2,71.96,70.52,90.95,0.778,0.12,0.667,0.099,0.095,Pass
S1540,30,Male,Diploma,3.38,142,38.96,40.9,12,13,4,6,63.1,79.79,61.53,0.041,0.545,0.436,0.307,0.527,Pass
S1541,28,Female,MSc,3.58,100,59.17,49.41,12,16,2,3,98.19,94.0,67.97,0.502,0.474,0.172,0.897,0.62,Pass
S1542,30,Male,BSc,2.61,113,30.88,36.37,11,15,1,8,60.37,78.31,81.79,0.127,0.255,0.765,0.776,0.726,Pass
S1543,38,Male,Diploma,2.07,112,20.6,38.8,19,12,4,8,84.4,87.3,56.31,0.79,0.598,0.289,0.358,0.51,Fail
S1544,27,Female,BSc,3.87,120,36.08,49.23,8,9,4,1,74.52,68.82,44.1,0.246,0.853,0.747,0.98,0.415,Fail
S1545,21,Female,BSc,2.69,123,42.44,5.31,20,11,1,2,97.39,75.37,38.03,0.871,0.779,0.832,0.688,0.349,Pass
S1546,23,Other,MSc,2.21,118,25.76,33.53,10,10,2,4,84.67,50.81,46.47,0.244,0.272,0.567,0.88,0.449,Pass
S1547,24,Male,BSc,2.98,115,45.74,38.25,12,7,4,1,58.22,69.31,75.17,0.599,0.734,0.855,0.648,0.629,Pass
S1548,22,Female,BSc,3.54,114,58.76,46.3,16,8,4,3,51.82,48.93,54.34,0.988,0.862,0.733,0.832,1.0,Pass
S1549,28,Male,BSc,2.44,117,54.85,44.77,10,6,0,4,91.28,68.02,90.74,0.506,0.706,0.813,0.444,0.955,Pass
S1550,30,Male,BSc,2.54,120,24.58,42.89,14,7,5,3,94.66,43.9,36.13,0.382,0.243,0.677,0.081,0.127,Fail
S1551,36,Male,Diploma,2.49,124,26.34,47.56,9,11,5,5,89.87,74.57,59.15,0.97,0.282,0.033,0.475,0.867,Fail
S1552,27,Male,MSc,3.98,118,28.58,29.18,14,12,5,7,84.25,57.2,47.99,0.333,0.419,0.157,0.346,0.965,Fail
S1553,27,Male,Diploma,2.39,131,29.73,5.31,12,20,0,8,59.3,90.5,92.14,0.877,0.74,0.786,0.669,0.118,Fail
S1554,28,Female,BSc,3.15,127,15.02,5.5,20,15,5,8,70.32,62.58,86.43,0.117,0.537,0.595,0.972,0.451,Pass
S1555,38,Male,BSc,3.85,117,48.1,29.51,16,9,0,2,94.94,95.07,98.9,0.917,0.99,0.845,0.399,0.753,Fail
S1556,24,Female,BSc,2.29,108,28.27,24.59,17,7,4,1,48.09,68.37,38.35,0.545,0.199,0.13,0.07,0.326,Fail
S1557,35,Female,BSc,3.94,110,53.99,25.31,14,10,4,6,69.7,90.93,84.76,0.689,0.914,0.32,0.531,0.469,Pass
S1558,21,Male,BSc,3.89,111,56.35,23.02,18,10,2,1,61.33,57.84,38.81,0.109,0.76,0.519,0.917,0.835,Fail
S1559,19,Female,MSc,3.77,130,11.22,46.3,16,10,3,6,80.65,67.1,40.85,0.278,0.313,0.537,0.125,0.251,Pass
S1560,31,Male,Diploma,2.43,116,59.43,21.16,10,10,0,7,78.04,78.02,32.74,0.821,0.153,0.546,0.394,0.201,Fail
S1561,30,Female,Diploma,3.27,123,45.5,43.53,13,23,5,9,73.6,55.52,62.53,0.97,0.825,0.267,0.785,0.006,Pass
S1562,29,Male,BSc,3.52,132,36.02,45.63,14,10,3,1,56.78,79.44,38.81,0.278,0.108,0.424,0.638,0.171,Pass
S1563,24,Male,Diploma,3.97,128,29.48,27.48,16,6,0,7,49.57,57.32,54.38,0.239,0.393,0.631,0.311,0.602,Fail
S1564,19,Male,BSc,2.36,119,35.93,25.11,9,7,5,4,87.06,69.06,49.33,0.349,0.258,0.855,0.383,0.918,Fail
S1565,30,Female,BSc,3.53,120,26.23,39.25,14,10,0,9,99.5,41.4,98.34,0.306,0.543,0.054,0.68,0.795,Fail
S1566,31,Other,Diploma,2.68,123,41.13,36.86,19,10,5,4,50.15,44.69,76.08,0.971,0.837,0.313,0.557,0.592,Pass
S1567,34,Male,MSc,2.35,113,14.65,19.78,21,14,2,2,44.55,53.63,58.73,0.057,0.073,0.326,0.744,0.286,Pass
S1568,26,Female,BSc,2.84,105,41.06,9.61,13,7,2,1,84.74,88.39,91.49,0.874,0.645,0.468,0.541,0.331,Pass
S1569,34,Female,BSc,3.59,128,23.77,16.92,12,11,1,7,60.63,79.62,34.47,0.974,0.176,0.86,0.678,0.712,Fail
S1570,25,Other,BSc,2.93,126,10.88,10.9,15,9,0,7,52.78,93.61,53.4,0.836,0.136,0.695,0.776,0.985,Fail
S1571,19,Female,MSc,3.08,105,37.64,18.26,9,5,0,3,71.51,94.28,66.02,0.748,0.952,0.85,0.876,0.917,Pass
S1572,30,Female,BSc,3.99,109,38.92,16.78,12,11,0,5,80.51,62.48,33.77,0.531,0.711,0.124,0.356,0.879,Pass
S1573,20,Female,Diploma,2.8,116,31.33,33.7,15,7,2,7,52.89,62.05,40.21,0.978,0.112,0.586,0.735,0.516,Fail
S1574,33,Female,BSc,3.23,129,13.61,47.95,12,9,5,8,99.67,90.14,92.65,0.233,0.042,0.951,0.237,0.299,Fail
S1575,23,Male,BSc,2.73,126,54.67,35.86,19,14,0,9,59.69,65.59,42.57,0.643,0.429,0.423,0.083,0.992,Fail
S1576,36,Male,BSc,2.79,131,40.57,46.7,19,6,1,1,58.9,91.43,94.52,0.284,0.11,0.682,0.752,0.025,Fail
S1577,24,Male,MSc,3.39,122,15.79,40.29,13,11,4,9,65.38,70.36,36.72,0.269,0.194,0.789,0.184,0.235,Pass
S1578,27,Female,BSc,3.88,117,35.55,37.75,12,12,1,6,84.7,65.48,92.18,0.987,0.702,0.388,0.754,0.466,Pass
S1579,26,Female,MSc,3.08,118,34.86,23.63,19,13,5,6,92.4,56.74,61.76,0.213,0.488,0.772,0.178,0.486,Pass
S1580,19,Male,Diploma,3.54,126,13.02,19.62,11,12,4,7,59.44,47.59,70.13,0.119,0.843,0.819,0.673,0.92,Pass
S1581,32,Female,Diploma,2.18,103,40.34,43.08,14,12,2,9,47.12,71.55,49.71,0.4,0.132,0.976,0.513,0.476,Fail
S1582,22,Female,Diploma,2.42,100,50.42,45.74,21,11,5,7,55.37,59.51,49.13,0.064,0.57,0.645,0.473,0.91,Pass
S1583,39,Male,Diploma,3.0,121,47.45,25.33,11,12,3,7,45.06,54.97,64.45,0.742,0.039,0.543,0.994,0.2,Fail
S1584,21,Other,MSc,2.04,106,20.15,5.41,18,6,5,3,77.82,50.18,54.91,0.617,0.273,0.371,0.034,0.688,Fail
S1585,37,Male,Diploma,2.51,101,53.11,40.66,15,14,2,9,84.44,63.32,35.44,0.766,0.773,0.971,0.838,0.208,Fail
S1586,21,Male,BSc,3.03,127,27.13,17.83,9,5,3,4,65.76,73.35,54.76,0.231,0.768,0.777,0.123,0.007,Fail
S1587,35,Female,BSc,2.03,118,57.33,5.44,15,9,4,6,97.17,90.22,47.83,0.401,0.695,0.867,0.165,0.815,Fail
S1588,21,Female,BSc,2.53,88,13.59,41.22,15,6,3,7,83.65,89.21,89.47,0.684,0.166,0.873,0.933,0.266,Fail
S1589,34,Male,BSc,3.03,112,34.31,28.28,16,12,4,9,62.78,91.3,88.7,0.149,0.968,0.023,0.948,0.216,Pass
S1590,29,Female,BSc,3.15,128,39.86,35.83,14,9,5,3,46.13,74.57,39.9,0.438,0.308,0.154,0.352,0.539,Pass
S1591,39,Female,Diploma,3.85,116,22.38,46.16,12,7,3,2,69.62,73.57,81.1,0.094,0.809,0.8,0.797,0.686,Fail
S1592,34,Male,BSc,3.29,130,48.57,29.35,12,2,4,2,70.23,94.31,61.56,0.455,0.834,0.852,0.285,0.481,Fail
S1593,27,Male,BSc,2.83,128,41.34,27.64,13,16,5,2,73.04,57.31,90.8,0.203,0.256,0.239,0.827,0.251,Pass
S1594,39,Female,MSc,3.86,139,10.91,18.08,10,10,3,9,80.95,48.73,49.18,0.546,0.628,0.745,0.029,0.476,Fail
S1595,18,Male,BSc,3.57,120,40.42,18.73,11,12,4,8,55.86,44.97,36.17,0.293,0.834,0.037,0.207,0.316,Fail
S1596,39,Other,BSc,2.4,141,34.57,40.84,10,13,1,9,40.15,92.86,86.03,0.078,0.395,0.744,0.212,0.754,Fail
S1597,35,Female,BSc,2.26,105,19.8,25.21,16,10,0,9,88.77,62.31,90.79,0.529,0.345,0.369,0.116,0.25,Pass
S1598,35,Other,BSc,3.35,105,59.79,12.36,14,8,1,1,89.41,69.92,88.84,0.731,0.863,0.266,0.589,0.035,Pass
S1599,31,Male,BSc,3.12,122,54.86,9.25,12,7,2,9,94.7,88.18,53.05,0.077,0.964,0.897,0.081,0.822,Pass
S1600,32,Other,MSc,3.58,129,24.63,26.28,16,14,3,1,98.14,62.39,32.16,0.103,0.829,0.914,0.153,0.147,Pass
S1601,29,Male,MSc,3.48,116,37.05,25.92,10,9,5,5,49.55,92.08,39.77,0.927,0.301,0.473,0.304,0.749,Pass
S1602,21,Male,BSc,3.25,119,25.83,34.41,11,10,4,4,61.23,59.3,94.36,0.211,0.494,0.85,0.943,0.353,Pass
S1603,20,Male,BSc,3.97,105,48.77,26.2,14,9,1,8,91.08,83.94,55.48,0.114,0.81,0.111,0.779,0.689,Fail
S1604,37,Male,BSc,3.07,95,56.52,11.46,19,15,1,5,96.04,80.04,91.61,0.578,0.939,0.322,0.093,0.982,Fail
S1605,29,Female,MSc,2.23,118,27.94,27.85,28,18,5,9,40.87,52.08,98.66,0.441,0.433,0.09,0.744,0.72,Fail
S1606,24,Female,BSc,3.66,122,50.28,45.81,18,14,4,1,63.25,47.47,57.7,0.145,0.234,0.016,0.89,0.245,Pass
S1607,28,Male,BSc,2.5,130,34.92,12.17,20,7,3,8,46.8,46.69,84.35,0.927,0.571,0.425,0.008,0.092,Pass
S1608,18,Female,MSc,3.55,123,29.83,36.04,13,8,5,6,87.31,79.05,41.84,0.159,0.106,0.256,0.155,0.664,Pass
S1609,23,Male,BSc,3.91,136,56.92,31.72,11,14,2,1,84.83,40.78,56.86,0.297,0.718,0.135,0.209,0.787,Pass
S1610,32,Female,BSc,3.39,123,35.52,38.69,15,18,2,2,85.26,79.64,79.36,0.634,0.096,0.959,0.763,0.553,Pass
S1611,32,Male,BSc,3.19,120,33.37,11.78,14,6,5,4,63.41,86.92,44.5,0.343,0.094,0.358,0.323,0.078,Pass
S1612,36,Female,Diploma,2.92,135,43.62,47.37,11,7,2,5,64.37,58.15,52.39,0.784,0.415,0.89,0.158,0.318,Fail
S1613,28,Female,Diploma,2.73,116,23.06,32.94,15,10,4,1,55.71,84.74,69.47,0.279,0.865,0.508,0.142,0.357,Pass
S1614,19,Female,MSc,2.71,118,26.24,43.12,14,8,1,7,61.65,49.92,78.38,0.943,0.551,0.037,0.058,0.236,Fail
S1615,31,Male,BSc,3.27,117,56.6,16.1,13,15,5,4,98.98,97.63,54.98,0.621,0.245,0.85,0.629,0.301,Pass
S1616,19,Male,MSc,3.5,110,43.93,38.27,21,7,2,1,42.79,53.92,56.38,0.394,0.375,0.314,0.63,0.202,Pass
S1617,21,Female,Diploma,3.36,121,51.33,40.15,18,6,1,6,59.44,69.3,37.69,0.292,0.085,0.376,0.064,0.018,Fail
S1618,34,Male,Diploma,2.4,126,23.56,22.88,15,8,5,9,87.4,98.83,98.88,0.646,0.162,0.035,0.068,0.199,Pass
S1619,20,Male,BSc,2.99,112,37.19,22.28,17,9,2,9,62.94,94.43,72.86,0.721,0.012,0.727,0.597,0.514,Fail
S1620,30,Male,Diploma,3.58,129,58.57,34.6,12,15,2,4,97.0,79.57,67.12,0.909,0.83,0.419,0.007,0.711,Fail
S1621,26,Female,BSc,2.95,130,25.94,9.2,17,12,5,7,59.93,62.15,44.79,0.048,0.278,0.493,0.099,0.679,Pass
S1622,24,Female,BSc,3.07,125,18.02,38.1,17,10,3,1,90.99,82.01,64.16,0.321,0.362,0.648,0.398,0.225,Pass
S1623,32,Female,MSc,3.54,142,35.54,6.93,16,12,4,9,88.91,67.62,61.31,0.177,0.724,0.751,0.196,0.319,Pass
S1624,28,Male,BSc,3.32,111,29.39,13.58,9,11,3,1,40.55,46.53,48.1,0.957,0.984,0.585,0.757,0.748,Fail
S1625,37,Male,Diploma,2.82,129,17.98,34.89,14,13,1,9,64.18,87.76,61.24,0.396,0.048,0.741,0.136,0.29,Pass
S1626,19,Female,BSc,3.79,108,54.43,9.42,13,9,1,6,56.84,92.3,44.25,0.316,0.349,0.466,0.502,0.484,Pass
S1627,32,Female,MSc,2.33,126,59.54,48.73,17,11,5,7,68.78,64.46,79.72,0.163,0.649,0.79,0.462,0.838,Pass
S1628,31,Male,Diploma,3.99,120,38.43,44.08,19,10,4,4,67.77,79.94,93.61,0.444,0.568,0.07,0.147,0.767,Pass
S1629,37,Female,Diploma,2.24,122,48.73,33.18,16,11,2,9,94.33,41.82,30.18,0.249,0.094,0.568,0.094,0.684,Pass
S1630,39,Male,BSc,2.03,109,52.95,41.86,18,9,4,6,51.01,51.84,68.94,0.689,0.453,0.686,0.799,0.198,Fail
S1631,28,Other,BSc,3.78,112,45.05,44.94,16,7,2,6,50.93,74.22,81.26,0.65,0.692,0.194,0.727,0.72,Pass
S1632,20,Male,MSc,2.49,120,12.21,16.68,12,10,0,6,46.48,56.44,93.5,0.157,0.317,0.941,0.071,0.229,Pass
S1633,34,Other,BSc,3.46,99,17.88,43.22,10,8,0,4,84.32,96.66,55.09,0.579,0.969,0.257,0.817,0.367,Pass
S1634,29,Female,Diploma,3.62,134,13.55,13.77,17,7,4,7,95.07,90.22,93.5,0.352,0.996,0.817,0.249,0.186,Pass
S1635,38,Female,Diploma,3.72,120,10.49,23.6,13,6,0,2,62.11,79.3,87.79,0.084,0.483,0.335,0.381,0.431,Pass
S1636,32,Male,BSc,3.98,109,25.3,30.12,14,8,0,2,43.71,99.93,66.77,0.991,0.003,0.426,0.065,0.673,Fail
S1637,33,Female,BSc,2.59,112,29.62,37.13,17,9,1,6,49.36,54.59,47.99,0.05,0.767,0.868,0.971,0.121,Fail
S1638,22,Male,BSc,3.42,102,22.05,6.36,16,8,2,9,46.14,95.15,75.7,0.979,0.412,0.633,0.0,0.37,Fail
S1639,37,Male,Diploma,2.23,103,13.23,18.07,18,10,5,3,75.54,58.27,48.24,0.353,0.504,0.133,0.69,0.596,Fail
S1640,23,Female,BSc,2.81,113,36.49,32.38,17,13,0,7,56.94,75.8,54.42,0.212,0.984,0.006,0.336,0.262,Fail
S1641,36,Other,BSc,3.7,120,23.67,21.08,12,9,3,9,93.85,66.06,62.69,0.56,0.888,0.658,0.048,0.863,Pass
S1642,22,Female,BSc,2.74,123,49.8,39.88,14,11,1,9,49.74,66.59,64.86,0.265,0.11,0.433,0.899,0.035,Fail
S1643,20,Female,MSc,3.18,116,10.4,34.32,23,12,2,3,95.81,85.75,43.24,0.626,0.332,0.623,0.266,0.967,Fail
S1644,18,Male,BSc,3.01,134,52.13,15.55,13,8,1,1,59.96,60.85,78.57,0.114,0.158,0.046,0.795,0.094,Fail
S1645,23,Male,BSc,3.29,121,57.74,11.57,15,8,3,2,92.04,70.45,99.43,0.277,0.206,0.354,0.766,0.95,Pass
S1646,32,Male,Diploma,3.95,107,45.81,33.31,10,5,5,8,96.94,52.7,47.07,0.879,0.841,0.417,0.802,0.777,Fail
S1647,19,Female,Diploma,2.11,127,46.68,25.27,15,12,2,7,99.18,85.81,68.82,0.248,0.262,0.499,0.963,0.108,Fail
S1648,20,Other,MSc,3.15,106,56.68,12.6,13,15,4,1,88.22,73.12,61.83,0.988,0.159,0.486,0.304,0.42,Pass
S1649,34,Female,BSc,3.73,115,20.45,19.69,14,8,4,3,46.1,55.3,51.54,0.958,0.632,0.298,0.628,0.452,Pass
S1650,29,Male,BSc,2.96,134,59.73,18.64,17,9,1,8,43.32,55.96,59.38,0.943,0.353,0.584,0.849,0.959,Pass
S1651,35,Male,MSc,2.16,102,48.67,9.87,23,7,5,7,84.38,57.61,81.29,0.799,0.936,0.464,0.765,0.095,Fail
S1652,32,Female,BSc,3.12,119,46.33,29.61,15,11,4,5,93.82,81.96,59.03,0.594,0.014,0.26,0.666,0.172,Fail
S1653,29,Male,Diploma,2.66,106,28.05,39.36,19,9,2,3,49.96,75.71,65.47,0.2,0.062,0.747,0.448,0.888,Fail
S1654,33,Female,MSc,2.31,111,37.29,30.9,12,9,3,7,96.46,89.33,63.41,0.362,0.435,0.495,0.861,0.292,Fail
S1655,25,Female,BSc,3.7,102,42.7,42.18,16,17,3,5,76.61,74.29,68.87,0.052,0.627,0.826,0.556,0.32,Fail
S1656,31,Female,Diploma,3.04,103,41.02,10.74,24,13,4,1,47.44,58.4,50.38,0.63,0.991,0.574,0.315,0.244,Pass
S1657,34,Male,Diploma,3.87,141,45.25,24.6,15,9,0,5,50.02,97.77,65.68,0.998,0.85,0.279,0.262,0.804,Fail
S1658,38,Male,BSc,3.61,124,14.12,32.42,7,10,0,3,43.96,93.17,39.44,0.992,0.466,0.227,0.23,0.797,Pass
S1659,25,Male,MSc,3.39,141,27.78,35.42,12,7,5,2,48.59,56.73,81.9,0.605,0.634,0.194,0.13,0.011,Fail
S1660,32,Male,BSc,2.01,93,31.7,36.31,11,10,0,3,83.93,94.76,37.76,0.915,0.355,0.758,0.884,0.599,Fail
S1661,31,Male,BSc,2.86,101,23.03,37.8,13,6,4,4,53.13,83.21,84.95,0.424,0.039,0.337,0.322,0.566,Fail
S1662,35,Female,BSc,2.39,125,18.63,34.31,16,13,4,1,73.7,64.88,87.79,0.764,0.711,0.87,0.047,0.605,Pass
S1663,37,Female,MSc,3.82,116,16.95,9.24,17,10,4,4,83.26,68.01,31.33,0.189,0.973,0.409,0.624,0.352,Fail
S1664,24,Male,Diploma,2.35,111,28.32,36.29,13,7,2,9,93.72,66.78,88.16,0.22,0.688,0.939,0.059,0.825,Fail
S1665,20,Male,MSc,2.57,131,34.67,37.62,12,8,0,1,75.4,87.81,75.37,0.342,0.121,0.713,0.082,0.728,Fail
S1666,29,Male,BSc,3.03,123,13.15,49.71,20,7,1,7,74.18,50.53,36.78,0.436,0.165,0.157,0.748,0.828,Pass
S1667,38,Male,MSc,2.53,110,57.32,36.2,9,15,5,8,94.77,43.52,99.85,0.686,0.721,0.848,0.429,0.168,Fail
S1668,20,Female,BSc,2.42,119,48.26,35.91,10,12,2,9,57.69,69.91,73.08,0.377,0.979,0.448,0.924,0.703,Fail
S1669,37,Male,Diploma,3.2,123,46.54,28.17,14,10,5,7,52.22,57.42,58.06,0.738,0.19,0.369,0.732,0.656,Fail
S1670,31,Male,BSc,2.18,113,18.64,44.06,12,13,5,9,92.37,73.84,91.97,0.863,0.21,0.748,0.039,0.3,Pass
S1671,32,Male,BSc,2.12,125,40.19,49.86,14,8,2,3,44.47,98.69,32.91,0.63,0.98,0.989,0.439,0.765,Pass
S1672,31,Female,BSc,2.74,119,36.49,40.06,21,11,4,1,51.38,80.29,80.21,0.6,0.709,0.732,0.547,0.814,Pass
S1673,24,Female,MSc,3.44,109,59.12,32.56,12,14,4,2,64.68,97.55,40.06,0.584,0.101,0.989,0.304,0.964,Pass
S1674,34,Male,BSc,3.11,100,47.38,8.55,19,4,2,1,61.68,83.92,68.68,0.293,0.853,0.69,0.357,0.938,Fail
S1675,29,Female,MSc,2.85,123,38.79,37.7,12,8,4,2,82.37,44.55,36.72,0.583,0.83,0.797,0.046,0.269,Fail
S1676,37,Female,BSc,3.13,129,52.54,36.89,12,8,0,9,45.51,93.36,77.54,0.472,0.933,0.062,0.186,0.625,Fail
S1677,21,Other,BSc,2.73,137,17.75,39.9,12,10,2,5,68.63,51.94,62.54,0.653,0.164,0.948,0.177,0.182,Pass
S1678,26,Male,BSc,3.87,110,10.76,10.6,19,9,5,4,88.51,91.89,30.47,0.636,0.421,0.026,0.921,0.075,Fail
S1679,23,Female,Diploma,2.11,125,44.51,34.42,13,15,2,2,81.0,84.95,35.0,0.156,0.897,0.275,0.818,0.171,Fail
S1680,33,Other,Diploma,3.35,97,14.92,18.31,17,10,2,3,77.9,90.32,79.21,0.048,0.235,0.742,0.663,0.311,Fail
S1681,39,Other,BSc,3.78,122,15.77,39.21,13,11,4,9,54.36,55.21,57.96,0.633,0.665,0.565,0.936,0.794,Pass
S1682,39,Female,BSc,3.61,120,47.23,15.82,14,10,2,3,63.62,88.44,77.05,0.816,0.426,0.684,0.183,0.296,Pass
S1683,38,Female,BSc,2.37,109,23.53,35.78,10,12,1,8,50.84,76.62,57.29,0.502,0.816,0.337,0.44,0.957,Fail
S1684,38,Male,MSc,2.59,124,41.43,18.27,14,6,1,1,70.54,44.91,55.32,0.284,0.618,0.101,0.412,0.33,Fail
S1685,19,Female,BSc,3.43,133,55.87,5.4,9,10,0,5,75.05,93.35,89.84,0.013,0.585,0.331,0.252,0.893,Fail
S1686,25,Female,Diploma,2.17,138,25.82,33.5,14,9,2,2,77.87,92.61,89.84,0.23,0.405,0.949,0.08,0.938,Fail
S1687,28,Female,Diploma,3.62,129,20.86,10.1,17,10,2,4,92.56,74.32,94.38,0.39,0.791,0.356,0.416,0.438,Fail
S1688,30,Male,BSc,3.44,112,15.33,34.67,23,8,5,2,43.71,67.16,87.61,0.947,0.55,0.217,0.612,0.889,Pass
S1689,34,Female,BSc,3.46,127,16.52,46.65,15,14,4,3,63.3,64.03,38.92,0.214,0.338,0.571,0.987,0.465,Pass
S1690,25,Female,Diploma,2.2,127,13.11,48.62,13,12,5,5,75.46,76.16,34.65,0.584,0.135,0.758,0.22,0.328,Pass
S1691,38,Male,Diploma,3.44,142,14.38,15.62,16,10,3,2,74.21,90.5,34.09,0.71,0.713,0.319,0.85,0.795,Pass
S1692,35,Female,BSc,3.36,127,31.6,41.42,14,9,5,9,41.3,73.96,98.61,0.616,0.179,0.905,0.527,0.376,Pass
S1693,35,Female,BSc,3.66,146,26.04,20.91,8,15,3,8,51.36,47.78,65.08,0.927,0.972,0.717,0.791,0.247,Pass
S1694,31,Female,BSc,2.08,120,45.33,45.52,16,7,2,5,90.74,58.37,38.06,0.259,0.569,0.983,0.743,0.746,Fail
S1695,32,Male,BSc,2.05,111,53.51,40.44,14,11,0,1,70.92,80.09,68.1,0.258,0.42,0.343,0.302,0.731,Pass
S1696,23,Male,BSc,2.75,112,49.24,8.33,9,8,1,5,64.81,78.81,79.72,0.1,0.165,0.412,0.303,0.903,Fail
S1697,28,Other,BSc,2.3,118,36.53,23.32,21,9,2,4,94.01,71.13,36.61,0.2,0.249,0.178,0.858,0.202,Fail
S1698,30,Male,MSc,3.12,118,15.12,20.18,19,13,2,9,44.5,54.43,54.25,0.352,0.669,0.078,0.817,0.706,Fail
S1699,18,Female,BSc,3.83,113,45.49,40.33,15,7,0,2,95.34,56.23,43.15,0.261,0.392,0.62,0.946,0.629,Pass
S1700,23,Female,BSc,2.78,94,28.14,23.46,17,10,0,7,41.67,69.05,98.28,0.253,0.482,0.45,0.533,0.519,Fail
S1701,26,Female,BSc,3.69,123,14.28,35.81,14,7,3,2,73.76,63.67,52.28,0.364,0.872,0.33,0.53,0.261,Fail
S1702,25,Male,Diploma,2.0,108,52.12,32.11,15,8,2,3,73.31,58.96,78.34,0.435,0.681,0.758,0.806,0.737,Pass
S1703,28,Female,Diploma,2.34,128,26.91,48.9,16,10,2,3,78.34,89.77,94.29,0.467,0.037,0.524,0.055,0.966,Fail
S1704,39,Male,BSc,2.06,145,20.91,47.2,10,12,4,8,41.78,70.24,90.42,0.378,0.504,0.13,0.996,0.492,Fail
S1705,36,Male,BSc,2.66,114,53.57,24.25,18,11,1,2,71.83,70.18,57.58,0.298,0.193,0.65,0.436,0.317,Pass
S1706,26,Male,Diploma,3.82,121,55.11,37.56,11,8,4,1,46.82,65.68,51.76,0.01,0.036,0.694,0.481,0.849,Pass
S1707,34,Male,BSc,2.19,105,26.95,42.33,16,6,4,6,49.36,80.85,86.65,0.754,0.573,0.561,0.745,0.741,Fail
S1708,29,Other,BSc,3.21,129,27.74,45.45,22,8,1,6,52.92,50.54,44.36,0.335,0.105,0.772,0.223,0.791,Fail
S1709,31,Other,BSc,2.9,118,38.98,8.07,17,11,2,1,76.79,96.62,80.21,0.618,0.358,0.852,0.691,0.545,Fail
S1710,32,Male,BSc,3.88,110,46.67,18.59,14,7,3,5,63.41,46.28,88.47,0.301,0.986,0.839,0.137,0.806,Pass
S1711,33,Female,BSc,2.25,113,13.16,19.41,11,18,1,9,45.12,82.62,89.45,0.12,0.248,0.958,0.87,0.606,Fail
S1712,39,Male,Diploma,2.42,111,39.67,24.55,10,9,0,5,57.34,82.26,30.62,0.699,0.09,0.332,0.322,0.033,Fail
S1713,39,Female,MSc,2.06,109,57.64,12.62,15,7,2,7,44.6,46.84,64.99,0.704,0.308,0.633,0.027,0.002,Fail
S1714,37,Female,BSc,2.87,124,23.1,27.33,11,11,1,6,79.85,99.58,55.03,0.17,0.703,0.604,0.201,0.523,Pass
S1715,18,Other,Diploma,2.56,118,55.44,34.84,11,6,1,4,73.45,42.06,98.52,0.619,0.939,0.762,0.136,0.27,Pass
